Id_Date,Id_Country,Confirmed,Deaths,Recovered
0,6,1.0,0.0,0.0
0,19,2.0,0.0,0.0
0,38,2.0,0.0,0.0
0,178,547.0,17.0,28.0
0,179,0.0,0.0,0.0
0,180,1.0,0.0,0.0
0,181,1.0,0.0,0.0
0,182,1.0,0.0,0.0
1,6,1.0,0.0,0.0
1,17,0.0,0.0,0.0
1,18,0.0,0.0,0.0
1,19,1.0,0.0,0.0
1,35,0.0,0.0,0.0
1,36,1.0,0.0,0.0
1,38,3.0,0.0,0.0
1,44,0.0,0.0,0.0
1,52,0.0,0.0,0.0
1,54,0.0,0.0,0.0
1,72,2.0,0.0,0.0
1,178,639.0,18.0,30.0
1,179,2.0,0.0,0.0
1,180,2.0,0.0,0.0
1,181,1.0,0.0,0.0
1,182,1.0,0.0,0.0
2,5,2.0,0.0,0.0
2,6,2.0,0.0,0.0
2,19,2.0,0.0,0.0
2,36,3.0,0.0,0.0
2,38,5.0,0.0,0.0
2,72,2.0,0.0,0.0
2,178,916.0,26.0,36.0
2,179,2.0,0.0,0.0
2,180,2.0,0.0,0.0
2,181,3.0,0.0,0.0
2,182,2.0,0.0,0.0
3,5,3.0,0.0,0.0
3,6,2.0,0.0,0.0
3,17,3.0,0.0,0.0
3,19,2.0,0.0,0.0
3,35,4.0,0.0,0.0
3,36,3.0,0.0,0.0
3,38,7.0,0.0,0.0
3,72,2.0,0.0,0.0
3,164,1.0,0.0,0.0
3,178,1399.0,42.0,39.0
3,179,5.0,0.0,0.0
3,180,2.0,0.0,0.0
3,181,3.0,0.0,0.0
3,182,2.0,0.0,0.0
4,5,3.0,0.0,0.0
4,6,5.0,0.0,0.0
4,17,4.0,0.0,0.0
4,19,4.0,0.0,1.0
4,35,4.0,0.0,0.0
4,36,4.0,0.0,0.0
4,37,1.0,0.0,0.0
4,38,8.0,0.0,2.0
4,72,2.0,0.0,0.0
4,164,1.0,0.0,0.0
4,178,2062.0,56.0,49.0
4,179,8.0,0.0,0.0
4,180,5.0,0.0,0.0
4,181,4.0,0.0,0.0
4,182,3.0,0.0,0.0
5,5,3.0,0.0,0.0
5,6,5.0,0.0,0.0
5,17,4.0,0.0,0.0
5,19,4.0,0.0,1.0
5,35,5.0,0.0,0.0
5,36,5.0,0.0,0.0
5,37,1.0,0.0,0.0
5,38,8.0,0.0,2.0
5,72,2.0,0.0,0.0
5,81,1.0,0.0,0.0
5,89,1.0,0.0,0.0
5,164,1.0,0.0,0.0
5,178,2863.0,82.0,58.0
5,179,8.0,0.0,0.0
5,180,6.0,0.0,0.0
5,181,5.0,0.0,0.0
5,182,4.0,0.0,0.0
5,183,1.0,0.0,0.0
6,3,4.0,0.0,0.0
6,5,4.0,0.0,0.0
6,6,5.0,0.0,0.0
6,17,4.0,0.0,0.0
6,19,7.0,0.0,1.0
6,35,5.0,0.0,0.0
6,36,7.0,0.0,0.0
6,37,2.0,0.0,0.0
6,38,14.0,0.0,5.0
6,72,2.0,0.0,0.0
6,81,1.0,0.0,0.0
6,89,1.0,0.0,0.0
6,164,1.0,0.0,0.0
6,178,5494.0,131.0,101.0
6,179,8.0,0.0,0.0
6,180,7.0,0.0,0.0
6,181,8.0,0.0,0.0
6,182,4.0,0.0,0.0
7,3,4.0,0.0,0.0
7,5,5.0,0.0,0.0
7,6,5.0,0.0,0.0
7,17,7.0,0.0,0.0
7,19,7.0,0.0,1.0
7,30,1.0,0.0,0.0
7,35,5.0,0.0,0.0
7,36,7.0,0.0,0.0
7,37,2.0,0.0,0.0
7,38,14.0,0.0,5.0
7,63,4.0,0.0,0.0
7,72,2.0,0.0,0.0
7,81,1.0,0.0,0.0
7,89,1.0,0.0,0.0
7,164,1.0,0.0,0.0
7,178,6070.0,133.0,120.0
7,179,10.0,0.0,0.0
7,180,7.0,0.0,0.0
7,181,8.0,0.0,0.0
7,182,4.0,0.0,0.0
8,3,4.0,0.0,0.0
8,5,5.0,0.0,0.0
8,6,5.0,0.0,0.0
8,17,8.0,0.0,0.0
8,19,11.0,0.0,1.0
8,30,1.0,0.0,0.0
8,35,9.0,0.0,2.0
8,36,10.0,0.0,0.0
8,37,3.0,0.0,0.0
8,38,14.0,0.0,5.0
8,42,1.0,0.0,0.0
8,44,1.0,0.0,0.0
8,63,4.0,0.0,0.0
8,72,2.0,0.0,0.0
8,81,1.0,0.0,0.0
8,89,1.0,0.0,0.0
8,164,1.0,0.0,0.0
8,178,8124.0,171.0,135.0
8,179,10.0,0.0,0.0
8,180,7.0,0.0,0.0
8,181,9.0,0.0,0.0
8,182,4.0,0.0,0.0
9,1,14.0,0.0,0.0
9,3,5.0,0.0,0.0
9,5,5.0,0.0,0.0
9,6,6.0,0.0,0.0
9,14,1.0,0.0,0.0
9,17,32.0,0.0,0.0
9,19,15.0,0.0,1.0
9,30,12.0,0.0,0.0
9,35,9.0,0.0,2.0
9,36,13.0,0.0,0.0
9,37,3.0,0.0,0.0
9,38,76.0,0.0,20.0
9,42,2.0,0.0,0.0
9,44,1.0,0.0,0.0
9,46,24.0,0.0,0.0
9,63,8.0,0.0,0.0
9,72,2.0,0.0,0.0
9,81,8.0,0.0,0.0
9,89,12.0,0.0,0.0
9,164,12.0,0.0,0.0
9,178,9812.0,213.0,216.0
9,179,12.0,0.0,0.0
9,180,14.0,0.0,0.0
9,181,40.0,0.0,0.0
9,182,11.0,0.0,0.0
9,184,2.0,0.0,0.0
10,2,8.0,0.0,0.0
10,3,8.0,0.0,0.0
10,5,42.0,0.0,0.0
10,6,141.0,0.0,0.0
10,14,25.0,0.0,0.0
10,19,60.0,0.0,3.0
10,35,72.0,0.0,10.0
10,36,16.0,0.0,0.0
10,37,13.0,0.0,0.0
10,44,1.0,0.0,0.0
10,72,12.0,0.0,2.0
10,178,11852.0,259.0,273.0
10,179,13.0,0.0,0.0
10,182,12.0,0.0,0.0
10,184,12.0,0.0,0.0
11,3,10.0,0.0,0.0
11,35,34.0,0.0,0.0
11,36,36.0,0.0,0.0
11,42,2.0,0.0,0.0
11,44,10.0,5.0,0.0
11,63,30.0,0.0,0.0
11,178,16606.0,361.0,463.0
11,179,30.0,0.0,0.0
11,180,16.0,0.0,0.0
11,182,30.0,0.0,0.0
12,3,48.0,0.0,0.0
12,6,108.0,0.0,0.0
12,42,30.0,0.0,0.0
12,72,24.0,0.0,3.0
12,178,19692.0,425.0,614.0
13,11,13.0,0.0,0.0
13,17,10.0,0.0,0.0
13,19,44.0,0.0,2.0
13,35,6.0,0.0,0.0
13,36,24.0,0.0,0.0
13,37,42.0,0.0,0.0
13,38,100.0,0.0,20.0
13,178,23713.0,490.0,844.0
13,179,17.0,1.0,0.0
13,180,20.0,0.0,0.0
13,181,22.0,0.0,0.0
13,182,16.0,0.0,0.0
14,6,27.0,0.0,0.0
14,17,24.0,0.0,0.0
14,36,56.0,0.0,0.0
14,37,4.0,0.0,0.0
14,178,27436.0,562.0,1120.0
14,179,21.0,1.0,0.0
14,182,19.0,0.0,0.0
15,19,45.0,0.0,1.0
15,35,32.0,0.0,14.0
15,72,20.0,0.0,2.0
15,178,30562.0,632.0,1482.0
15,179,24.0,1.0,0.0
15,180,60.0,0.0,6.0
15,181,32.0,0.0,2.0
15,182,23.0,0.0,0.0
16,1,42.0,0.0,0.0
16,3,26.0,0.0,0.0
16,17,12.0,0.0,1.0
16,19,50.0,0.0,2.0
16,35,10.0,0.0,0.0
16,36,30.0,0.0,0.0
16,37,40.0,0.0,0.0
16,44,15.0,5.0,0.0
16,178,34056.0,717.0,1995.0
16,179,25.0,1.0,0.0
16,182,48.0,0.0,2.0
16,184,9.0,0.0,0.0
16,185,122.0,0.0,0.0
17,5,44.0,0.0,0.0
17,17,32.0,0.0,2.0
17,36,33.0,0.0,2.0
17,38,96.0,0.0,30.0
17,63,14.0,0.0,0.0
17,72,26.0,0.0,2.0
17,81,31.0,0.0,31.0
17,178,36759.0,804.0,2592.0
17,179,26.0,1.0,0.0
17,181,17.0,0.0,1.0
18,2,12.0,0.0,0.0
18,3,28.0,0.0,0.0
18,6,62.0,0.0,62.0
18,19,26.0,0.0,1.0
18,35,60.0,0.0,0.0
18,36,40.0,0.0,2.0
18,178,39890.0,904.0,3240.0
18,179,29.0,1.0,0.0
18,181,90.0,0.0,5.0
18,182,25.0,0.0,3.0
18,185,64.0,0.0,0.0
19,17,18.0,0.0,1.0
19,19,26.0,0.0,4.0
19,36,45.0,0.0,2.0
19,63,16.0,0.0,0.0
19,72,14.0,0.0,1.0
19,178,42226.0,1011.0,3894.0
19,179,38.0,1.0,0.0
19,182,27.0,0.0,3.0
19,184,16.0,0.0,0.0
19,185,270.0,0.0,0.0
20,3,32.0,0.0,0.0
20,6,2.0,0.0,0.0
20,17,36.0,0.0,6.0
20,19,26.0,0.0,9.0
20,36,47.0,0.0,9.0
20,38,66.0,0.0,20.0
20,72,30.0,0.0,12.0
20,178,44268.0,1111.0,4630.0
20,179,49.0,1.0,0.0
20,182,28.0,0.0,3.0
21,5,33.0,0.0,6.0
21,19,28.0,0.0,9.0
21,30,14.0,0.0,14.0
21,36,50.0,0.0,15.0
21,37,26.0,0.0,26.0
21,44,69.0,23.0,23.0
21,46,38.0,0.0,38.0
21,63,24.0,0.0,3.0
21,89,25.0,0.0,25.0
21,164,27.0,0.0,27.0
21,178,44726.0,1116.0,5106.0
21,179,50.0,1.0,1.0
21,180,10.0,0.0,2.0
21,182,84.0,0.0,21.0
21,184,36.0,0.0,4.0
21,185,350.0,0.0,0.0
22,3,80.0,0.0,5.0
22,6,42.0,0.0,0.0
22,17,38.0,0.0,6.0
22,19,28.0,1.0,9.0
22,35,132.0,0.0,132.0
22,36,58.0,0.0,15.0
22,38,99.0,0.0,36.0
22,42,9.0,0.0,0.0
22,72,128.0,0.0,56.0
22,178,59939.0,1370.0,6262.0
22,179,53.0,1.0,1.0
22,180,30.0,0.0,9.0
23,19,29.0,1.0,9.0
23,36,67.0,0.0,17.0
23,48,7.0,0.0,0.0
23,178,66183.0,1518.0,7922.0
23,179,112.0,2.0,2.0
23,181,18.0,0.0,2.0
23,185,218.0,0.0,0.0
24,2,20.0,0.0,20.0
24,5,120.0,10.0,40.0
24,17,66.0,0.0,21.0
24,19,43.0,1.0,12.0
24,36,72.0,0.0,18.0
24,63,8.0,0.0,3.0
24,178,68452.0,1662.0,9352.0
24,181,18.0,0.0,2.0
24,182,28.0,0.0,9.0
24,185,285.0,0.0,0.0
25,19,59.0,1.0,12.0
25,36,75.0,0.0,18.0
25,38,34.0,0.0,14.0
25,42,45.0,0.0,45.0
25,63,54.0,0.0,24.0
25,178,70357.0,1765.0,10701.0
25,179,57.0,1.0,2.0
25,180,40.0,0.0,20.0
25,181,20.0,1.0,2.0
25,182,29.0,0.0,9.0
25,184,72.0,0.0,64.0
25,185,355.0,0.0,0.0
26,11,13.0,0.0,13.0
26,19,66.0,1.0,12.0
26,35,24.0,0.0,24.0
26,36,77.0,0.0,24.0
26,37,20.0,0.0,0.0
26,38,140.0,0.0,60.0
26,178,72345.0,1863.0,12441.0
26,179,60.0,1.0,2.0
26,181,44.0,2.0,4.0
26,182,30.0,0.0,10.0
26,185,454.0,0.0,0.0
27,3,48.0,0.0,36.0
27,17,22.0,0.0,13.0
27,19,74.0,1.0,13.0
27,36,81.0,0.0,29.0
27,178,74138.0,2002.0,14198.0
27,179,62.0,1.0,2.0
27,182,62.0,0.0,24.0
27,185,542.0,0.0,0.0
28,4,2.0,2.0,0.0
28,17,110.0,0.0,75.0
28,19,84.0,1.0,18.0
28,36,168.0,0.0,68.0
28,178,74563.0,2114.0,15967.0
28,179,63.0,2.0,5.0
28,181,23.0,1.0,2.0
28,185,621.0,0.0,1.0
29,4,5.0,2.0,0.0
29,19,94.0,1.0,18.0
29,178,74980.0,2236.0,17985.0
29,179,68.0,2.0,6.0
29,180,50.0,0.0,30.0
29,181,24.0,1.0,2.0
29,182,104.0,1.0,16.0
29,185,1902.0,6.0,3.0
30,1,20.0,1.0,0.0
30,3,64.0,0.0,56.0
30,4,18.0,4.0,0.0
30,6,84.0,0.0,21.0
30,19,105.0,1.0,22.0
30,21,1.0,0.0,0.0
30,35,44.0,0.0,8.0
30,36,170.0,0.0,74.0
30,37,30.0,0.0,6.0
30,38,70.0,0.0,34.0
30,48,7.0,0.0,0.0
30,55,1.0,0.0,0.0
30,72,64.0,0.0,56.0
30,178,75957.0,2238.0,19140.0
30,179,68.0,2.0,5.0
30,181,52.0,2.0,4.0
30,182,204.0,2.0,16.0
31,1,62.0,2.0,1.0
31,4,28.0,5.0,0.0
31,6,36.0,0.0,0.0
31,19,122.0,1.0,22.0
31,21,4.0,0.0,0.0
31,35,35.0,0.0,0.0
31,55,4.0,0.0,0.0
31,63,78.0,0.0,24.0
31,178,76741.0,2439.0,22544.0
31,179,69.0,2.0,6.0
31,182,433.0,2.0,16.0
32,0,703.0,0.0,703.0
32,1,155.0,3.0,2.0
32,4,43.0,8.0,0.0
32,19,147.0,1.0,22.0
32,36,178.0,0.0,102.0
32,38,70.0,0.0,42.0
32,50,0.0,0.0,0.0
32,178,77065.0,2445.0,23253.0
32,179,74.0,2.0,11.0
32,181,28.0,1.0,2.0
32,182,602.0,6.0,18.0
32,185,2073.0,9.0,0.0
33,1,229.0,7.0,1.0
33,4,61.0,12.0,0.0
33,6,36.0,0.0,0.0
33,17,66.0,0.0,54.0
33,19,159.0,1.0,22.0
33,37,9.0,0.0,6.0
33,47,1.0,0.0,0.0
33,50,2.0,0.0,0.0
33,57,1.0,0.0,0.0
33,93,2.0,0.0,0.0
33,104,13.0,0.0,0.0
33,178,77154.0,2595.0,24979.0
33,179,79.0,2.0,19.0
33,181,30.0,1.0,5.0
33,182,833.0,8.0,18.0
33,184,39.0,0.0,24.0
34,1,322.0,10.0,1.0
34,2,6.0,0.0,2.0
34,3,17.0,0.0,14.0
34,4,95.0,16.0,0.0
34,5,14.0,1.0,11.0
34,6,47.0,0.0,11.0
34,8,2.0,0.0,0.0
34,12,2.0,0.0,0.0
34,19,170.0,1.0,22.0
34,36,91.0,0.0,53.0
34,37,14.0,0.0,0.0
34,38,37.0,0.0,22.0
34,47,23.0,0.0,0.0
34,51,1.0,0.0,0.0
34,57,11.0,0.0,0.0
34,65,6.0,0.0,0.0
34,72,176.0,0.0,176.0
34,93,2.0,0.0,0.0
34,178,77620.0,2661.0,27625.0
34,179,84.0,2.0,19.0
34,180,20.0,0.0,14.0
34,181,31.0,1.0,5.0
34,182,977.0,10.0,22.0
35,1,453.0,12.0,3.0
35,2,13.0,0.0,2.0
35,3,27.0,0.0,15.0
35,4,139.0,19.0,49.0
35,5,18.0,2.0,11.0
35,6,84.0,0.0,0.0
35,12,2.0,0.0,0.0
35,13,1.0,0.0,0.0
35,14,2.0,0.0,0.0
35,18,3.0,0.0,0.0
35,19,189.0,2.0,22.0
35,21,2.0,0.0,0.0
35,23,6.0,0.0,0.0
35,29,1.0,0.0,0.0
35,30,6.0,0.0,3.0
35,36,279.0,0.0,186.0
35,38,80.0,0.0,44.0
35,41,1.0,0.0,0.0
35,47,66.0,0.0,0.0
35,50,5.0,0.0,0.0
35,51,6.0,0.0,0.0
35,55,6.0,0.0,0.0
35,57,26.0,0.0,0.0
35,76,1.0,0.0,0.0
35,93,12.0,0.0,0.0
35,94,1.0,0.0,0.0
35,178,77991.0,2715.0,30011.0
35,179,91.0,2.0,24.0
35,181,64.0,2.0,10.0
35,182,1261.0,12.0,22.0
35,185,1410.0,8.0,20.0
36,1,655.0,17.0,45.0
36,2,15.0,0.0,2.0
36,3,46.0,0.0,16.0
36,4,245.0,26.0,49.0
36,5,38.0,2.0,11.0
36,6,24.0,0.0,0.0
36,8,16.0,0.0,0.0
36,10,1.0,0.0,0.0
36,12,6.0,0.0,0.0
36,13,1.0,0.0,0.0
36,14,14.0,0.0,0.0
36,15,2.0,0.0,0.0
36,17,46.0,0.0,36.0
36,19,214.0,4.0,22.0
36,21,3.0,0.0,1.0
36,29,3.0,0.0,0.0
36,35,16.0,0.0,0.0
36,37,24.0,0.0,10.0
36,41,1.0,0.0,0.0
36,45,5.0,0.0,0.0
36,50,14.0,0.0,0.0
36,57,43.0,0.0,0.0
36,64,3.0,0.0,0.0
36,76,8.0,0.0,0.0
36,94,3.0,0.0,0.0
36,178,79155.0,2752.0,33397.0
36,179,92.0,2.0,24.0
36,180,50.0,0.0,40.0
36,182,1766.0,13.0,22.0
36,184,15.0,0.0,8.0
37,1,888.0,21.0,46.0
37,2,32.0,0.0,2.0
37,3,48.0,0.0,16.0
37,4,388.0,34.0,73.0
37,5,57.0,2.0,11.0
37,6,139.0,0.0,7.0
37,10,1.0,0.0,0.0
37,13,6.0,0.0,0.0
37,19,228.0,4.0,22.0
37,21,4.0,0.0,1.0
37,29,8.0,0.0,0.0
37,33,1.0,0.0,0.0
37,37,6.0,0.0,0.0
37,38,41.0,0.0,28.0
37,41,12.0,0.0,0.0
37,47,36.0,0.0,0.0
37,48,2.0,0.0,2.0
37,51,5.0,0.0,0.0
37,52,1.0,0.0,0.0
37,57,135.0,0.0,0.0
37,63,19.0,0.0,5.0
37,79,12.0,0.0,0.0
37,83,5.0,0.0,0.0
37,92,5.0,0.0,0.0
37,107,10.0,0.0,0.0
37,178,78421.0,2784.0,35979.0
37,179,94.0,2.0,30.0
37,181,34.0,1.0,6.0
37,182,2337.0,13.0,22.0
37,184,20.0,0.0,8.0
37,185,705.0,6.0,10.0
37,186,1.0,0.0,0.0
37,187,1.0,0.0,0.0
38,1,1128.0,29.0,46.0
38,2,45.0,0.0,2.0
38,3,79.0,0.0,16.0
38,4,593.0,43.0,123.0
38,5,100.0,2.0,12.0
38,6,15.0,1.0,3.0
38,8,18.0,0.0,0.0
38,10,6.0,0.0,0.0
38,12,9.0,0.0,0.0
38,13,15.0,0.0,0.0
38,14,12.0,0.0,0.0
38,15,3.0,0.0,0.0
38,17,25.0,0.0,18.0
38,18,8.0,0.0,0.0
38,19,241.0,5.0,32.0
38,21,7.0,0.0,1.0
38,22,1.0,0.0,0.0
38,23,12.0,0.0,0.0
38,25,1.0,0.0,0.0
38,30,3.0,0.0,1.0
38,32,1.0,0.0,0.0
38,33,1.0,0.0,0.0
38,35,55.0,0.0,19.0
38,36,102.0,0.0,72.0
38,37,34.0,0.0,11.0
38,38,42.0,0.0,28.0
38,47,41.0,0.0,0.0
38,50,13.0,0.0,0.0
38,51,6.0,0.0,0.0
38,52,4.0,0.0,0.0
38,55,4.0,0.0,0.0
38,63,63.0,0.0,15.0
38,93,18.0,0.0,3.0
38,122,12.0,0.0,0.0
38,178,79068.0,2831.0,39135.0
38,179,95.0,2.0,33.0
38,181,39.0,1.0,9.0
38,182,3150.0,16.0,27.0
38,184,23.0,0.0,8.0
38,185,1410.0,12.0,20.0
39,1,1694.0,34.0,83.0
39,2,84.0,0.0,2.0
39,3,130.0,0.0,16.0
39,4,978.0,54.0,175.0
39,5,130.0,2.0,12.0
39,6,15.0,1.0,3.0
39,8,27.0,0.0,0.0
39,10,10.0,0.0,0.0
39,11,2.0,0.0,1.0
39,12,14.0,0.0,0.0
39,13,19.0,0.0,0.0
39,14,14.0,0.0,0.0
39,15,8.0,0.0,0.0
39,17,58.0,0.0,36.0
39,19,256.0,6.0,32.0
39,21,20.0,0.0,2.0
39,22,2.0,0.0,0.0
39,25,2.0,0.0,0.0
39,29,21.0,0.0,0.0
39,30,24.0,0.0,4.0
39,31,12.0,0.0,0.0
39,32,6.0,0.0,0.0
39,33,3.0,0.0,0.0
39,35,20.0,4.0,8.0
39,36,106.0,0.0,72.0
39,37,14.0,0.0,2.0
39,38,42.0,1.0,28.0
39,47,47.0,0.0,0.0
39,48,8.0,0.0,4.0
39,50,19.0,0.0,0.0
39,51,14.0,0.0,0.0
39,52,10.0,0.0,0.0
39,55,10.0,0.0,0.0
39,60,11.0,0.0,0.0
39,64,1.0,0.0,0.0
39,68,1.0,0.0,0.0
39,88,12.0,0.0,0.0
39,94,12.0,0.0,0.0
39,178,79846.0,2872.0,42132.0
39,179,96.0,2.0,36.0
39,181,40.0,1.0,9.0
39,182,3736.0,17.0,30.0
39,184,36.0,0.0,8.0
39,188,3.0,0.0,0.0
40,1,2036.0,52.0,149.0
40,2,120.0,0.0,2.0
40,3,159.0,0.0,16.0
40,4,1501.0,66.0,291.0
40,5,191.0,3.0,12.0
40,6,442.0,6.0,8.0
40,8,42.0,0.0,0.0
40,10,18.0,0.0,0.0
40,11,8.0,0.0,1.0
40,12,18.0,0.0,0.0
40,13,25.0,0.0,0.0
40,14,15.0,0.0,0.0
40,16,2.0,0.0,0.0
40,19,274.0,6.0,32.0
40,33,6.0,0.0,0.0
40,34,8.0,0.0,0.0
40,35,24.0,0.0,8.0
40,36,108.0,0.0,78.0
40,37,17.0,0.0,2.0
40,38,129.0,3.0,93.0
40,39,3.0,0.0,0.0
40,42,10.0,0.0,6.0
40,46,9.0,0.0,6.0
40,47,98.0,0.0,0.0
40,50,26.0,0.0,0.0
40,55,26.0,0.0,0.0
40,57,168.0,0.0,0.0
40,64,8.0,0.0,0.0
40,65,3.0,0.0,0.0
40,66,2.0,0.0,0.0
40,68,4.0,0.0,0.0
40,71,1.0,0.0,0.0
40,74,10.0,0.0,0.0
40,96,1.0,0.0,0.0
40,178,80745.0,2918.0,45401.0
40,179,100.0,2.0,36.0
40,181,41.0,1.0,12.0
40,182,4335.0,28.0,30.0
40,184,40.0,0.0,8.0
40,185,705.0,6.0,10.0
40,188,3.0,0.0,0.0
41,1,2502.0,79.0,160.0
41,2,165.0,1.0,2.0
41,3,196.0,0.0,16.0
41,4,2336.0,77.0,291.0
41,5,204.0,4.0,12.0
41,6,128.0,7.0,10.0
41,8,56.0,0.0,2.0
41,10,24.0,0.0,0.0
41,11,13.0,0.0,1.0
41,12,21.0,0.0,0.0
41,13,32.0,0.0,0.0
41,14,21.0,0.0,0.0
41,15,6.0,0.0,0.0
41,16,2.0,0.0,0.0
41,17,36.0,0.0,22.0
41,19,293.0,6.0,43.0
41,21,12.0,0.0,1.0
41,22,2.0,0.0,0.0
41,23,15.0,0.0,0.0
41,25,3.0,0.0,0.0
41,27,1.0,0.0,0.0
41,31,7.0,0.0,0.0
41,32,7.0,0.0,0.0
41,33,11.0,0.0,0.0
41,35,35.0,0.0,6.0
41,36,220.0,0.0,156.0
41,37,47.0,0.0,7.0
41,41,3.0,0.0,0.0
41,45,4.0,0.0,0.0
41,50,32.0,0.0,0.0
41,51,9.0,0.0,0.0
41,52,15.0,0.0,3.0
41,61,1.0,0.0,0.0
41,63,54.0,0.0,10.0
41,64,10.0,1.0,0.0
41,65,5.0,0.0,0.0
41,71,2.0,0.0,0.0
41,75,10.0,0.0,0.0
41,93,12.0,0.0,2.0
41,96,2.0,0.0,0.0
41,97,10.0,0.0,0.0
41,178,80566.0,2951.0,47807.0
41,179,100.0,2.0,37.0
41,180,30.0,0.0,27.0
41,181,84.0,2.0,24.0
41,182,5186.0,28.0,30.0
41,184,51.0,0.0,8.0
41,185,2118.0,18.0,30.0
41,188,5.0,0.0,0.0
42,1,3089.0,107.0,276.0
42,2,222.0,2.0,2.0
42,3,262.0,0.0,16.0
42,4,2922.0,92.0,552.0
42,5,285.0,4.0,12.0
42,6,77.0,12.0,1.0
42,8,90.0,0.0,3.0
42,10,38.0,0.0,0.0
42,11,23.0,0.0,1.0
42,12,29.0,0.0,0.0
42,13,56.0,0.0,0.0
42,14,35.0,0.0,0.0
42,15,20.0,0.0,0.0
42,16,5.0,0.0,0.0
42,17,100.0,0.0,44.0
42,18,8.0,0.0,0.0
42,19,331.0,6.0,43.0
42,21,15.0,0.0,1.0
42,22,12.0,0.0,0.0
42,27,1.0,0.0,0.0
42,28,2.0,0.0,0.0
42,29,9.0,0.0,0.0
42,31,10.0,0.0,0.0
42,32,32.0,0.0,0.0
42,33,26.0,0.0,0.0
42,35,66.0,2.0,16.0
42,37,12.0,0.0,3.0
42,41,4.0,0.0,1.0
42,42,28.0,0.0,3.0
42,47,52.0,0.0,0.0
42,50,70.0,4.0,0.0
42,51,20.0,0.0,0.0
42,55,13.0,0.0,1.0
42,61,2.0,0.0,0.0
42,64,16.0,1.0,0.0
42,65,24.0,0.0,0.0
42,66,4.0,0.0,0.0
42,70,2.0,0.0,0.0
42,83,30.0,0.0,0.0
42,87,4.0,0.0,0.0
42,92,6.0,0.0,0.0
42,93,15.0,0.0,2.0
42,96,16.0,0.0,0.0
42,100,9.0,0.0,0.0
42,178,80031.0,2981.0,49665.0
42,179,105.0,2.0,37.0
42,182,5621.0,35.0,41.0
42,184,85.0,0.0,8.0
42,188,8.0,0.0,0.0
42,189,15.0,0.0,0.0
42,190,4.0,0.0,0.0
42,191,6.0,0.0,0.0
43,1,3858.0,148.0,414.0
43,2,259.0,3.0,2.0
43,3,482.0,0.0,16.0
43,4,3513.0,107.0,739.0
43,5,377.0,6.0,12.0
43,6,195.0,11.0,12.0
43,8,114.0,1.0,3.0
43,10,82.0,0.0,0.0
43,11,50.0,0.0,1.0
43,12,41.0,0.0,0.0
43,13,87.0,0.0,0.0
43,14,94.0,0.0,0.0
43,16,8.0,0.0,0.0
43,19,360.0,6.0,43.0
43,21,16.0,0.0,1.0
43,27,12.0,0.0,0.0
43,29,31.0,0.0,0.0
43,30,12.0,0.0,1.0
43,31,39.0,0.0,0.0
43,33,34.0,0.0,0.0
43,35,71.0,4.0,38.0
43,36,117.0,0.0,78.0
43,37,38.0,0.0,5.0
43,38,47.0,1.0,31.0
43,39,15.0,0.0,0.0
43,40,2.0,0.0,0.0
43,41,6.0,0.0,1.0
43,42,30.0,0.0,3.0
43,45,3.0,0.0,0.0
43,46,4.0,0.0,2.0
43,47,55.0,0.0,0.0
43,48,3.0,0.0,1.0
43,49,1.0,0.0,0.0
43,55,16.0,0.0,1.0
43,57,116.0,0.0,0.0
43,63,58.0,0.0,10.0
43,64,42.0,2.0,0.0
43,70,4.0,0.0,0.0
43,71,10.0,0.0,0.0
43,73,4.0,0.0,0.0
43,88,12.0,0.0,0.0
43,93,80.0,0.0,10.0
43,94,12.0,0.0,0.0
43,178,80683.0,3022.0,52609.0
43,179,105.0,2.0,43.0
43,181,44.0,1.0,12.0
43,182,6088.0,35.0,41.0
43,184,115.0,1.0,8.0
43,188,12.0,0.0,0.0
43,192,4.0,0.0,0.0
44,1,4636.0,197.0,523.0
44,2,400.0,5.0,2.0
44,3,670.0,0.0,17.0
44,4,4747.0,124.0,913.0
44,5,653.0,9.0,12.0
44,6,240.0,16.0,3.0
44,8,214.0,1.0,3.0
44,10,128.0,1.0,0.0
44,11,109.0,0.0,1.0
44,12,55.0,0.0,0.0
44,13,108.0,0.0,0.0
44,14,101.0,0.0,0.0
44,15,46.0,0.0,2.0
44,16,13.0,0.0,0.0
44,17,83.0,0.0,22.0
44,18,26.0,0.0,0.0
44,19,420.0,6.0,46.0
44,21,42.0,0.0,4.0
44,22,36.0,0.0,0.0
44,23,12.0,0.0,0.0
44,25,4.0,0.0,0.0
44,28,10.0,0.0,0.0
44,29,45.0,0.0,0.0
44,30,30.0,0.0,2.0
44,33,43.0,0.0,0.0
44,34,8.0,0.0,0.0
44,35,61.0,1.0,14.0
44,36,130.0,0.0,78.0
44,37,48.0,0.0,5.0
44,38,48.0,1.0,31.0
44,40,14.0,0.0,0.0
44,41,9.0,0.0,1.0
44,42,31.0,0.0,3.0
44,43,2.0,0.0,0.0
44,44,5.0,1.0,1.0
44,45,40.0,0.0,0.0
44,46,26.0,0.0,4.0
44,47,60.0,0.0,4.0
44,48,30.0,0.0,2.0
44,49,2.0,0.0,0.0
44,50,40.0,3.0,0.0
44,51,11.0,0.0,0.0
44,52,12.0,0.0,2.0
44,54,1.0,0.0,0.0
44,55,44.0,0.0,2.0
